project,arquivo_a,arquivo_b,ctx_a,ctx_b,dunn_p,significativo,sig
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-1,ctx-2,0.870993,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-id.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-1,ctx-2,0.05314,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-1.zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,0.530855,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-es.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,0.755485,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,ctx-2,0.228408,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,ctx-2,0.159146,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,ctx-2,0.001393,True,**
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-id.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-ru.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,ctx-2,0.597031,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-vi.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,ctx-2,0.026595,True,*
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.de-zh_CN.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.es-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,ctx-2,1.0,False,ns
diffutils_v3.10.242,diffutils-3.10.242.pt_BR.llama.ctx-2.es-fr.po.meta,diffutils-3.10.242.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
